liab_id,var_name,202412,202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511,202512,202601,202602,202603,202604,202605,202606,202607,202608,202609,202610,202611,202612
trad_if_prod1,math_res_if,5511073589,5172427646,4527267590,4434989352,4332114240,4223062722,4213163075,4209128633,4206273396,4203119688,4189364259,2104443104,593180031.4,564664327.3,538115430.5,513883153,490959545.3,469290744.9,448817927,429323027.6,410748995.6,393049196.5,376181674.4,360131370.4,348052057.9
trad_if_prod1,surr_val_if,5511073589,5172427646,4527267590,4434989352,4332114240,4223062722,4213163075,4209128633,4206273396,4203119688,4189364259,2104443104,593180031.4,564664327.3,538115430.5,513883153,490959545.3,469290744.9,448817927,429323027.6,410748995.6,393049196.5,376181674.4,360131370.4,348052057.9
trad_if_prod1,pv_base,5511073589,5172427646,4527267590,4434989352,4332114240,4223062722,4213163075,4209128633,4206273396,4203119688,4189364259,2104443104,593180031.4,564664327.3,538115430.5,513883153,490959545.3,469290744.9,448817927,429323027.6,410748995.6,393049196.5,376181674.4,360131370.4,348052057.9
trad_if_prod1,pv_mortality,5819693710,5462083594,4780794575,4683348756,4574712637,4459554234,4449100207,4444839836,4441824706,4438494391,4423968658,2222291918,626398113.2,596285529.6,568249894.6,542660609.6,518453279.8,495571026.6,473951730.9,453365117.1,433750939.4,415059951.5,397247848.2,380298727.1,367542973.1
trad_if_prod1,pv_catastrophe,5869293372,5508635443,4821539983,4723263660,4613701666,4497561799,4487018675,4482721994,4479681167,4476322468,4461672936,2241231906,631736733.4,601367508.6,573092933.5,547285557.9,522871915.7,499794643.3,477991092.3,457229024.4,437447680.3,418597394.3,400633483.2,383539909.5,370675441.7
trad_if_prod1,pv_longevity,5577206472,5234496778,4581594801,4488209224,4384099611,4273739475,4263721032,4259638177,4256748677,4253557124,4239636630,2129696421,600298191.8,571440299.2,544572815.7,520049750.8,496851059.8,474922233.8,454203742.1,434474903.9,415677983.5,397765786.9,380695854.5,364452946.8,352228682.6
trad_if_prod1,pv_morb_incidence,6051158801,5679325555,4970939814,4869618308,4756661436,4636922869,4626053056,4621623239,4618488189,4615025417,4599921956,2310678528,651311674.5,620001431.4,590850742.7,564243702,539073580.7,515281237.9,492802083.8,471396684.3,451002397.2,431568017.8,413047478.5,395424244.7,382161159.6
trad_if_prod1,pv_morb_trend,5670894723,5322428048,4658558350,4563604043,4457745553,4345531541,4335344804,4331193363,4328255324,4325010159,4310855823,2165471954,610382252.3,581039592.8,553720778,528785764.4,505197372.1,482900176.5,461833646.9,441773395.4,422660716.5,404447623.2,387090943,370575180.1,358145567.6
trad_if_prod1,pv_health,5891337667,5529325154,4839649054,4741003617,4631030123,4514454050,4503871327,4499558509,4496506260,4493134946,4478430393,2249649678,634109453.6,603626165.9,575245395.2,549341090.6,524835753.9,501671806.3,479786364,458946316.5,439090676.3,420169591.1,402138209.9,384980435,372067649.9
trad_if_prod1,pv_other_loss,5533117883,5193117357,4545376660,4452729309,4349442697,4239954973,4230015727,4225965148,4223098490,4219932167,4206121716,2112860876,595552751.5,566922984.6,540267892.2,515938685.6,492923383.5,471167907.9,450613198.7,431040319.7,412391991.6,394621393.3,377686401.1,361571895.9,349444266.1
trad_if_prod1,pv_expense,5764582974,5410359318,4735521899,4638998862,4531391495,4417323607,4406968576,4402748550,4399761972,4396463194,4382075015,2201247487,620466312.8,590638886.4,562868740.3,537521778,513543684.4,490878119.2,469463551.6,449071886.9,429643449.4,411129459.5,393486031.4,376697413.4,364062452.6
trad_if_prod1,pv_lapse_up,5946448403,5581049430,4884921730,4785353511,4674351265,4556684677,4546002958,4541649795,4538568994,4535166143,4520324035,2270694109,640041253.9,609272809.2,580626549.5,554479922.1,529745349.4,506364713.7,484274543.2,463239546.8,443198166.3,424100083,405900026.7,388581748.7,375548170.5
trad_if_prod1,pv_lapse_dn,5962981623,5596566713,4898503532,4798658479,4687347608,4569353865,4558642447,4554277181,4551187814,4547775502,4532892128,2277007439,641820794,610966802.1,582240895.8,556021571.5,531218228,507772586,485620997,464527515.9,444430413.2,425279230.6,407028571.7,389662142.8,376592326.6
trad_if_prod1,pv_lapse_mass,5863782299,5503463015,4817012716,4718828671,4609369551,4493338736,4482805512,4478512866,4475474893,4472119348,4457483572,2239127463,631143553.4,600802844.2,572554818.1,546771674.8,522380956.2,499325352.6,477542274.3,456799701.4,437036931.3,418204345.1,400257301.6,383179778.1,370327389.6
trad_if_prod1,pv_int_base,5786627268,5431049028,4753630970,4656738820,4548719952,4434215858,4423821229,4419585065,4416587066,4413275672,4398832472,2209665259,622839033,592897543.7,565021202,539577310.7,515507522.6,492755282.1,471258823.4,450789179,431286445.4,412701656.3,394990758.1,378137938.9,365454660.8
trad_if_prod1,pv_int_up,5207964542,4887944125,4278267873,4191064938,4093847957,3990794272,3981439106,3977626558,3974928359,3971948105,3958949225,1988698733,560555129.7,533607789.3,508519081.8,485619579.6,463956770.3,443479753.9,424132941,405710261.1,388157800.8,371431490.7,355491682.3,340324145,328909194.7
trad_if_prod1,pv_int_dn,5869293372,5508635443,4821539983,4723263660,4613701666,4497561799,4487018675,4482721994,4479681167,4476322468,4461672936,2241231906,631736733.4,601367508.6,573092933.5,547285557.9,522871915.7,499794643.3,477991092.3,457229024.4,437447680.3,418597394.3,400633483.2,383539909.5,370675441.7
trad_if_prod1,pv_la_lower_limit,5511073589,5172427646,4527267590,4434989352,4332114240,4223062722,4213163075,4209128633,4206273396,4203119688,4189364259,2104443104,593180031.4,564664327.3,538115430.5,513883153,490959545.3,469290744.9,448817927,429323027.6,410748995.6,393049196.5,376181674.4,360131370.4,348052057.9
trad_if_prod2,math_res_if,8309379.888,9317279.87,10057799.44,10756782.68,11628390.93,12169013.78,12604413.41,13215615.05,13858476.82,14288712.2,14717888.75,15814811.23,17268116.08,17907429.11,18350753.86,18784161.29,19394150.38,19749622.58,20028081.99,20475990.24,20970296.88,21298569.43,21638881.86,22585260.74,23870248.38
trad_if_prod2,surr_val_if,8309379.888,9317279.87,10057799.44,10756782.68,11628390.93,12169013.78,12604413.41,13215615.05,13858476.82,14288712.2,14717888.75,15814811.23,17268116.08,17907429.11,18350753.86,18784161.29,19394150.38,19749622.58,20028081.99,20475990.24,20970296.88,21298569.43,21638881.86,22585260.74,23870248.38
trad_if_prod2,pv_base,8309379.888,9317279.87,10057799.44,10756782.68,11628390.93,12169013.78,12604413.41,13215615.05,13858476.82,14288712.2,14717888.75,15814811.23,17268116.08,17907429.11,18350753.86,18784161.29,19394150.38,19749622.58,20028081.99,20475990.24,20970296.88,21298569.43,21638881.86,22585260.74,23870248.38
trad_if_prod2,pv_mortality,8758086.402,9820412.983,10600920.61,11337648.94,12256324.04,12826140.52,13285051.73,13929258.26,14606834.57,15060302.66,15512654.74,16668811.04,18200594.35,18874430.28,19341694.57,19798506,20441434.5,20816102.2,21109598.42,21581693.71,22102692.91,22448692.18,22807381.48,23804864.82,25159241.79
trad_if_prod2,pv_catastrophe,8783014.542,9848364.823,10631094.01,11369919.29,12291209.21,12862647.57,13322864.97,13968905.11,14648410,15103168.8,15556808.41,16716255.47,18252398.7,18928152.57,19396746.83,19854858.48,20499616.95,20875351.07,21169682.66,21643121.68,22165603.8,22512587.89,22872298.13,23872620.6,25230852.54
trad_if_prod2,pv_longevity,9015677.178,10109248.66,10912712.39,11671109.21,12616804.16,13203379.95,13675788.55,14338942.33,15036447.35,15503252.74,15968909.29,17159070.18,18735905.95,19429560.58,19910567.94,20380815,21042653.16,21428340.5,21730468.96,22216449.41,22752772.11,23108947.83,23478186.82,24505007.9,25899219.49
trad_if_prod2,pv_morb_incidence,8658373.843,9708605.625,10480227.02,11208567.55,12116783.35,12680112.36,13133798.77,13770670.88,14440532.85,14888838.11,15336040.08,16479033.3,17993376.96,18659541.13,19121485.52,19573096.06,20208704.7,20579106.73,20869261.43,21335981.83,21851049.35,22193109.35,22547714.9,23533841.69,24872798.81
trad_if_prod2,pv_morb_trend,8965820.899,10053344.98,10852365.6,11606568.51,12547033.81,13130365.87,13600162.07,14259648.64,14953296.49,15417520.46,15880601.96,17064181.32,18632297.25,19322116.01,19800463.41,20268110.03,20926288.26,21309842.76,21610300.47,22093593.47,22626950.33,22981156.41,23348353.53,24369496.34,25755998
trad_if_prod2,pv_health,8749777.022,9811095.703,10590862.81,11326892.16,12244695.65,12813971.51,13272447.32,13916042.65,14592976.09,15046013.95,15497936.85,16652996.23,18183326.23,18856522.85,19323343.81,19779721.84,20422040.35,20796352.58,21089570.34,21561217.72,22081722.61,22427393.61,22785742.6,23782279.56,25135371.54
trad_if_prod2,pv_other_loss,8733158.262,9792461.143,10570747.21,11305378.6,12221438.87,12789633.48,13247238.49,13889611.42,14565259.14,15017436.52,15468501.08,16621366.6,18148790,18820707.99,19286642.31,19742153.52,20383252.05,20756853.33,21049514.17,21520265.74,22039782.02,22384796.47,22742464.83,23737109.04,25087631.05
trad_if_prod2,pv_expense,8907655.24,9988124.021,10781961,11531271.03,12465635.08,13045182.77,13511931.18,14167139.33,14856287.15,15317499.48,15777576.74,16953477.64,18511420.44,19196764.01,19672008.14,20136620.9,20790529.21,21171595.41,21470103.89,21950261.54,22480158.26,22832066.43,23196881.35,24211399.51,25588906.26
